datetime,latitude,longitude,altitude,receiver
24/08/2026 14:49,54.5801787,-5.9359738,0,143.117.216.46:5000
24/08/2026 14:49,54.5801792,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.5801792,-5.9359865,78.5,143.117.216.46:5002
24/08/2026 14:49,54.580184,-5.9359712,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359712,77.5,143.117.216.46:5001
24/08/2026 14:49,54.5801787,-5.9359738,0,143.117.216.46:5000
24/08/2026 14:49,54.5801792,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.580184,-5.9359712,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359712,77.5,143.117.216.46:5001
24/08/2026 14:49,54.5801792,-5.9359865,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.9359738,0,143.117.216.46:5000
24/08/2026 14:49,54.5801792,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.580184,-5.9359713,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359713,77.5,143.117.216.46:5001
24/08/2026 14:49,54.5801792,-5.9359865,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580184,-5.9359713,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359713,77.5,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580184,-5.9359713,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359713,77.5,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.580184,-5.9359713,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359713,77.5,143.117.216.46:5001
24/08/2026 14:49,54.5801785,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580184,-5.9359713,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359713,77.5,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801783,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.580184,-5.9359713,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359713,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801783,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.580184,-5.9359712,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359712,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801783,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580184,-5.9359712,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359712,77.4,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801783,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580184,-5.935971,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.935971,77.4,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359865,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801783,-5.9359738,0,143.117.216.46:5000
24/08/2026 14:49,54.5801788,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.580184,-5.935971,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.935971,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801783,-5.9359738,0,143.117.216.46:5000
24/08/2026 14:49,54.580184,-5.9359708,0,143.117.216.46:5001
24/08/2026 14:49,54.580184,-5.9359708,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801783,-5.9359738,0,143.117.216.46:5000
24/08/2026 14:49,54.5801842,-5.9359708,0,143.117.216.46:5001
24/08/2026 14:49,54.5801842,-5.9359708,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801783,-5.9359737,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359867,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359867,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801842,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801842,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801783,-5.9359735,0,143.117.216.46:5000
24/08/2026 14:49,54.5801843,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359865,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801783,-5.9359735,0,143.117.216.46:5000
24/08/2026 14:49,54.5801843,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359865,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.9359735,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359865,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801843,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801785,-5.9359733,0,143.117.216.46:5000
24/08/2026 14:49,54.5801843,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801792,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.5801792,-5.9359865,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.9359733,0,143.117.216.46:5000
24/08/2026 14:49,54.5801792,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801792,-5.9359863,78.4,143.117.216.46:5002
24/08/2026 14:49,54.5801843,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801785,-5.9359733,0,143.117.216.46:5000
24/08/2026 14:49,54.5801843,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801792,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801792,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.9359733,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801843,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801785,-5.9359733,0,143.117.216.46:5000
24/08/2026 14:49,54.5801845,-5.9359708,0,143.117.216.46:5001
24/08/2026 14:49,54.5801845,-5.9359708,77.4,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.9359733,0,143.117.216.46:5000
24/08/2026 14:49,54.5801845,-5.9359708,0,143.117.216.46:5001
24/08/2026 14:49,54.5801845,-5.9359708,77.4,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359865,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801785,-5.9359735,0,143.117.216.46:5000
24/08/2026 14:49,54.5801847,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801847,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359735,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801847,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801847,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801787,-5.9359737,0,143.117.216.46:5000
24/08/2026 14:49,54.5801848,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801848,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359737,0,143.117.216.46:5000
24/08/2026 14:49,54.5801848,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801848,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359865,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359737,0,143.117.216.46:5000
24/08/2026 14:49,54.580185,-5.9359705,0,143.117.216.46:5001
24/08/2026 14:49,54.580185,-5.9359705,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359737,0,143.117.216.46:5000
24/08/2026 14:49,54.580185,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.580185,-5.9359707,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359865,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359738,0,143.117.216.46:5000
24/08/2026 14:49,54.580185,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.580185,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359865,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359738,0,143.117.216.46:5000
24/08/2026 14:49,54.580185,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.580185,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359865,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359865,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359865,78.3,143.117.216.46:5002
24/08/2026 14:49,54.580185,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.580185,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580185,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.580185,-5.9359707,77.4,143.117.216.46:5001
24/08/2026 14:49,54.580179,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.580179,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.580179,-5.9359863,78.3,143.117.216.46:5002
24/08/2026 14:49,54.5801848,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:49,54.5801848,-5.9359707,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.5801848,-5.9359708,0,143.117.216.46:5001
24/08/2026 14:49,54.5801848,-5.9359708,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359863,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.5801847,-5.935971,0,143.117.216.46:5001
24/08/2026 14:49,54.5801847,-5.935971,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359863,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.5801788,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359863,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801845,-5.935971,0,143.117.216.46:5001
24/08/2026 14:49,54.5801845,-5.935971,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.935974,0,143.117.216.46:5000
24/08/2026 14:49,54.5801843,-5.935971,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.935971,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359863,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359742,0,143.117.216.46:5000
24/08/2026 14:49,54.5801843,-5.935971,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.935971,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801787,-5.9359863,0,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359863,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801788,-5.9359742,0,143.117.216.46:5000
24/08/2026 14:49,54.5801787,-5.9359862,0,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359862,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801843,-5.935971,0,143.117.216.46:5001
24/08/2026 14:49,54.5801843,-5.935971,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801788,-5.9359742,0,143.117.216.46:5000
24/08/2026 14:49,54.5801842,-5.9359708,0,143.117.216.46:5001
24/08/2026 14:49,54.5801842,-5.9359708,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801787,-5.9359862,0,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359862,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:49,54.5801787,-5.9359862,0,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359862,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801842,-5.9359708,0,143.117.216.46:5001
24/08/2026 14:49,54.5801842,-5.9359708,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801787,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:49,54.5801787,-5.9359862,0,143.117.216.46:5002
24/08/2026 14:49,54.5801787,-5.9359862,78.2,143.117.216.46:5002
24/08/2026 14:49,54.5801842,-5.9359708,0,143.117.216.46:5001
24/08/2026 14:49,54.5801842,-5.9359708,77.3,143.117.216.46:5001
24/08/2026 14:49,54.5801787,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:50,54.5801787,-5.935986,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.935986,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801842,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:50,54.5801842,-5.9359707,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801787,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:50,54.5801842,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:50,54.5801842,-5.9359707,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801787,-5.9359862,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.9359862,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:50,54.580184,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:50,54.580184,-5.9359707,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801787,-5.935986,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.935986,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:50,54.580184,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:50,54.580184,-5.9359707,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801787,-5.935986,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.935986,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:50,54.580184,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:50,54.580184,-5.9359707,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801787,-5.935986,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.935986,78.3,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:50,54.5801787,-5.9359858,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.9359858,78.3,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.9359707,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359707,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801785,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:50,54.5801787,-5.9359858,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.9359858,78.3,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.9359705,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359705,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801785,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:50,54.5801838,-5.9359705,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359705,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801787,-5.9359858,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.9359858,78.3,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:50,54.5801838,-5.9359703,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359703,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801787,-5.9359858,0,143.117.216.46:5002
24/08/2026 14:50,54.5801787,-5.9359858,78.3,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:50,54.5801838,-5.9359703,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359703,77.2,143.117.216.46:5001
24/08/2026 14:50,54.5801785,-5.9359858,0,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359858,78.3,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:50,54.5801838,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359702,77.2,143.117.216.46:5001
24/08/2026 14:50,54.5801785,-5.9359858,0,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359858,78.3,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:50,54.5801785,-5.9359857,0,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359857,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359702,77.2,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:50,54.5801785,-5.9359857,0,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359702,77.2,143.117.216.46:5001
24/08/2026 14:50,54.5801785,-5.9359857,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:50,54.5801838,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.93597,77.2,143.117.216.46:5001
24/08/2026 14:50,54.5801785,-5.9359857,0,143.117.216.46:5002
24/08/2026 14:50,54.5801785,-5.9359857,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359747,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.9359857,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359857,78.2,143.117.216.46:5002
24/08/2026 14:50,54.580184,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.580184,-5.93597,77.2,143.117.216.46:5001
24/08/2026 14:50,54.5801782,-5.9359747,0,143.117.216.46:5000
24/08/2026 14:50,54.5801838,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.93597,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359855,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359855,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801782,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.9359853,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359853,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.93597,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801782,-5.935975,0,143.117.216.46:5000
24/08/2026 14:50,54.5801838,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.93597,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359853,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359853,78.2,143.117.216.46:5002
24/08/2026 14:50,54.580178,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.9359852,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359852,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.93597,77.3,143.117.216.46:5001
24/08/2026 14:50,54.580178,-5.9359753,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.9359852,0,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.93597,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359852,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801778,-5.9359755,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.935985,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.935985,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.93597,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801778,-5.9359755,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.935985,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.935985,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801838,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801838,-5.9359702,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801778,-5.9359757,0,143.117.216.46:5000
24/08/2026 14:50,54.5801837,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801837,-5.9359702,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359848,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359848,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801778,-5.9359757,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.9359847,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359847,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801837,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801837,-5.9359702,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801778,-5.9359758,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.9359845,0,143.117.216.46:5002
24/08/2026 14:50,54.5801835,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801835,-5.9359702,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359845,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801777,-5.9359758,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.9359845,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359845,78.1,143.117.216.46:5002
24/08/2026 14:50,54.5801835,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801835,-5.9359702,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801777,-5.9359758,0,143.117.216.46:5000
24/08/2026 14:50,54.5801835,-5.9359702,0,143.117.216.46:5001
24/08/2026 14:50,54.5801835,-5.9359702,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359843,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359843,78.1,143.117.216.46:5002
24/08/2026 14:50,54.5801775,-5.9359758,0,143.117.216.46:5000
24/08/2026 14:50,54.5801835,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801835,-5.93597,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359842,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359842,78.1,143.117.216.46:5002
24/08/2026 14:50,54.5801775,-5.9359757,0,143.117.216.46:5000
24/08/2026 14:50,54.5801835,-5.9359698,0,143.117.216.46:5001
24/08/2026 14:50,54.5801835,-5.9359698,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801783,-5.9359842,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359842,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801777,-5.9359757,0,143.117.216.46:5000
24/08/2026 14:50,54.5801783,-5.9359842,0,143.117.216.46:5002
24/08/2026 14:50,54.5801783,-5.9359842,78.2,143.117.216.46:5002
24/08/2026 14:50,54.5801833,-5.9359698,0,143.117.216.46:5001
24/08/2026 14:50,54.5801833,-5.9359698,77.3,143.117.216.46:5001
24/08/2026 14:50,54.5801777,-5.9359757,0,143.117.216.46:5000
24/08/2026 14:50,54.5801832,-5.93597,0,143.117.216.46:5001
24/08/2026 14:50,54.5801832,-5.93597,77.3,143.117.216.46:5001
